lat&lon,name,rating,reviews,price,address,distance_on_yelp
48.84097491091973_2.264390252530575,Pizzeria d'Auteuil,4.0,66,2.0,81 rue Jean de la Fontaine,849.0
48.84097491091973_2.264390252530575,Le Congrès Auteuil,4.0,33,3.0,144 boulevard Exelmans,822.0
48.84097491091973_2.264390252530575,Le Petit Boileau,4.5,4,2.0,98 rue Boileau,230.0
48.84097491091973_2.264390252530575,Shabestan - Mirabeau,4.0,26,3.0,38 avenue de Versailles,1236.0
48.84097491091973_2.264390252530575,Les Petits Insolents,4.0,18,3.0,2 place Léon Deubel,506.0
48.84097491091973_2.264390252530575,Osaka,5.0,2,,1 rue Jouvenet,76.0
48.88364782887555_2.2952447086572647,Le Hide,4.5,241,3.0,10 Rue Gén Lanrezac,822.0
48.88364782887555_2.2952447086572647,L'Aligot,5.0,14,,73 avenue Niel,150.0
48.88364782887555_2.2952447086572647,Schwartz's Deli,4.0,55,2.0,22 avenue Niel,356.0
48.88364782887555_2.2952447086572647,La Famiglia di Rebellato,4.5,15,2.0,73 bis avenue Niel,161.0
48.88364782887555_2.2952447086572647,Maison Rostang,4.5,57,4.0,20 rue Rennequin,344.0
48.88364782887555_2.2952447086572647,Il Etait une Oie dans le Sud Ouest,4.5,41,3.0,8 Rue Gustave Flaubert,373.0
48.88364782887555_2.2952447086572647,Roca,5.0,9,4.0,31 rue Guillaume Tell,138.0
48.88364782887555_2.2952447086572647,La Recoleta,4.5,17,2.0,119 ave de Villiers,162.0
48.88364782887555_2.2952447086572647,Dessirier,4.0,40,4.0,9 place du Maréchal Juin,180.0
48.88364782887555_2.2952447086572647,Le Relais de Venise - l'Entrecôte,4.0,293,3.0,271 boulevard Pereire,971.0
48.88364782887555_2.2952447086572647,Caffé Caesar,4.5,62,2.0,4 avenue Carnot,933.0
48.88364782887555_2.2952447086572647,Le Franc Tireur,4.0,53,2.0,34 rue d'Armaillé,596.0
48.88364782887555_2.2952447086572647,Little Nonna,4.5,45,,12 avenue Niel,454.0
48.88364782887555_2.2952447086572647,Le Bistrot d'à Côté Flaubert,4.0,26,3.0,10 rue Gustave Flaubert,354.0
48.88364782887555_2.2952447086572647,Aux Saveurs du Marché,4.0,30,3.0,73 avenue Niel,144.0
48.88364782887555_2.2952447086572647,Coretta,4.5,42,3.0,151bis rue Cardinet,990.0
48.88364782887555_2.2952447086572647,Fanfan,4.0,26,3.0,18 rue Bayen,398.0
48.88364782887555_2.2952447086572647,Samesa,4.5,32,3.0,13 rue Brey,804.0
48.88364782887555_2.2952447086572647,Zino,4.0,29,3.0,97 avenue de Villiers,367.0
48.88364782887555_2.2952447086572647,Roco,4.0,14,3.0,1 rue de Guillaume Tell,169.0
48.837668272811_2.3448138346607,Le Bistro V,5.0,26,,56 bd de Port-Royal,103.0
48.837668272811_2.3448138346607,Les Papilles,4.5,259,3.0,30 rue Gay-Lussac,798.0
48.837668272811_2.3448138346607,L'Estrapade,5.0,47,3.0,15 rue de l'Estrapade,803.0
48.837668272811_2.3448138346607,L'Angolo,4.5,43,2.0,42 rue Broca,186.0
48.837668272811_2.3448138346607,Au Petit Marguery,4.0,61,3.0,9 boulevard de Port-Royal,386.0
48.837668272811_2.3448138346607,Florina,5.0,6,,47 boulevard de Port Royal,20.0
48.837668272811_2.3448138346607,La Closerie des Lilas,4.0,144,3.0,171 bd Montparnasse,646.0
48.837668272811_2.3448138346607,Il Etait un Square,5.0,46,2.0,54 rue Corvisart,780.0
48.837668272811_2.3448138346607,Sourire Le Restaurant,5.0,7,4.0,15 rue de la Santé,210.0
48.837668272811_2.3448138346607,Arrivederci,4.5,18,,47 rue Gay-Lussac,468.0
48.837668272811_2.3448138346607,La Truffière,4.0,76,4.0,4 rue Blainville,812.0
48.837668272811_2.3448138346607,Sadaharu Aoki,4.5,44,3.0,56 boulevard de Port-Royal,103.0
48.837668272811_2.3448138346607,My Noodles,4.5,50,2.0,129 boulevard du Montparnasse,1051.0
48.837668272811_2.3448138346607,Académie de la Bière,3.5,130,2.0,88 bis bd Port Royal,453.0
48.837668272811_2.3448138346607,Le Sirocco,4.5,46,2.0,8 bis rue Gobelins,546.0
48.837668272811_2.3448138346607,Restaurant Buddha,5.0,11,3.0,13 rue Saint-Hippolyte,249.0
48.837668272811_2.3448138346607,Bekseju Village,4.5,23,3.0,53 bd Saint-Marcel,747.0
48.837668272811_2.3448138346607,Au P'tit Grec,4.5,219,1.0,68 rue Mouffetard,665.0
48.837668272811_2.3448138346607,La Vie d'Ange,4.5,38,3.0,41 bd Saint-Jacques,764.0
48.837668272811_2.3448138346607,La Petite Bretonne,4.5,31,2.0,48 rue Mouffetard,725.0
48.83761417037952_2.397253782195704,Les Zygomates,4.5,28,3.0,7 rue de Capri,209.0
48.83761417037952_2.397253782195704,Au Trou Gascon,4.0,35,4.0,40 rue Taine,269.0
48.83761417037952_2.397253782195704,Le Picotin,4.5,46,3.0,35 rue Sibuet,778.0
48.83761417037952_2.397253782195704,L'Auberge Aveyronnaise,4.0,115,2.0,40 Rue Gabriel Lamé,883.0
48.83761417037952_2.397253782195704,Raimo Glacier,3.5,48,3.0,59-61 boulevard de Reuilly,234.0
48.83761417037952_2.397253782195704,Le Janissaire,4.0,83,2.0,22-24 allée Vivaldi,601.0
48.83761417037952_2.397253782195704,Au Métro,3.0,28,2.0,8 place Felix-Eboué,189.0
48.83761417037952_2.397253782195704,Promenade Plantée,4.5,52,,Avenue Daumesnil/Porte de Saint Mandé/Bois de Vincennes,395.0
48.83761417037952_2.397253782195704,Yeko,4.0,27,2.0,154 ave Daumesnil,455.0
48.83761417037952_2.397253782195704,Cappadoce,4.0,19,2.0,12 rue de Capri,212.0
48.83761417037952_2.397253782195704,Frog,3.0,181,2.0,25 cour Saint Émilion,921.0
48.83761417037952_2.397253782195704,Les Caves de Reuilly,4.5,11,2.0,11 boulevard de Reuilly,516.0
48.83761417037952_2.397253782195704,Robata,3.0,17,2.0,96 rue Claude Decaen,132.0
48.83761417037952_2.397253782195704,Bar & Beer Bercy,4.5,9,1.0,4 rue du Charolais,719.0
48.83761417037952_2.397253782195704,Le Touareg,4.5,11,2.0,228 rue Charenton,677.0
48.83761417037952_2.397253782195704,Factory & Co,3.5,154,2.0,23 cour Saint-Emilion,968.0
48.83761417037952_2.397253782195704,Le Lys d'Or,4.0,60,3.0,2 rue Chaligny,1331.0
48.83761417037952_2.397253782195704,Chez Ma Belle Mère,3.5,19,2.0,257 avenue Daumesnil,509.0
48.83761417037952_2.397253782195704,L'Alchimiste,4.0,46,3.0,181 rue de Charenton,1061.0
48.83761417037952_2.397253782195704,La Feria,4.0,41,3.0,25 Rue Montgallet,957.0
48.842524_2.364044,Le Petit Pontoise,4.5,152,3.0,9 rue de Pontoise,1198.0
48.842524_2.364044,Bibimbap,4.0,49,3.0,32 bd de l'Hôpital,222.0
48.842524_2.364044,Tour d'Argent,4.0,151,4.0,15 quai de la Tournelle,1050.0
48.842524_2.364044,Dersou,4.5,36,3.0,21 rue Saint-Nicolas,1256.0
48.842524_2.364044,Chez Gladines,4.0,240,2.0,44 bd Saint-Germain,1268.0
48.842524_2.364044,Le Tournebièvre,4.5,38,3.0,65 quai de la Tournelle,1366.0
48.842524_2.364044,Le Calbar,4.5,100,2.0,82 rue de Charenton,1080.0
48.842524_2.364044,Bekseju Village,4.5,23,3.0,53 bd Saint-Marcel,842.0
48.842524_2.364044,Le Train Bleu,3.5,335,3.0,Place Louis Armand,726.0
48.842524_2.364044,Le China,4.0,194,3.0,50 rue de Charenton,1078.0
48.842524_2.364044,L'Annexe,4.0,3,2.0,6 bd de l'Hôpital,33.0
48.842524_2.364044,Bonvivant,4.5,30,2.0,7 rue des Ecoles,1045.0
48.842524_2.364044,L'Encrier,4.0,64,2.0,55 rue Traversière,969.0
48.842524_2.364044,Blé Sucré,4.5,317,1.0,7 rue Antoine Vollon,1290.0
48.842524_2.364044,Le Buisson Ardent,4.0,68,3.0,25 Rue Jussieu,858.0
48.842524_2.364044,Le Sirocco,4.5,46,2.0,8 bis rue Gobelins,1165.0
48.842524_2.364044,Mavrommatis,4.0,64,3.0,42 rue Daubenton,955.0
48.842524_2.364044,Iki,4.0,8,2.0,8 bd de l'Hôpital,45.0
48.842524_2.364044,Au P'tit Cahoua,4.0,82,2.0,39 bd St Marcel,677.0
48.842524_2.364044,Breakfast in America,4.0,299,2.0,17 rue des Ecoles,1119.0
48.852804604940296_2.293077029857222,Restaurant de la Tour,5.0,64,3.0,6 Rue Desaix,228.0
48.852804604940296_2.293077029857222,Le Volant Basque,4.5,244,2.0,13 rue Béatrix Dussane,346.0
48.852804604940296_2.293077029857222,Au Dernier Métro,4.0,175,2.0,70 boulevard de Grenelle,274.0
48.852804604940296_2.293077029857222,Café Beaujolais,3.5,153,2.0,28 avenue de Suffren,274.0
48.852804604940296_2.293077029857222,Le Casse Noix,4.5,49,3.0,56 rue de la Fédération,164.0
48.852804604940296_2.293077029857222,Amalfi,4.5,31,2.0,4 rue Viala,251.0
48.852804604940296_2.293077029857222,Firmine,4.0,482,2.0,38 bis avenue de Suffren,256.0
48.852804604940296_2.293077029857222,La Fontaine de Mars,4.5,340,3.0,129 rue Saint-Dominique,932.0
48.852804604940296_2.293077029857222,Aux Cerises,4.5,64,2.0,47 avenue Suffren,319.0
48.852804604940296_2.293077029857222,La Cantine du Troquet Dupleix,4.0,63,3.0,53 boelevard de Grenelle,167.0
48.852804604940296_2.293077029857222,Villa Verdi,4.0,27,3.0,42 avenue de Suffren,268.0
48.852804604940296_2.293077029857222,Le Petit Cler,4.0,410,2.0,29 rue Cler,1079.0
48.852804604940296_2.293077029857222,Café de Mars,4.5,132,2.0,11 rue Augereau,826.0
48.852804604940296_2.293077029857222,Les Cocottes,4.0,555,3.0,135 rue Saint Dominique,881.0
48.852804604940296_2.293077029857222,Neige d'Eté,5.0,32,4.0,12 rue de l'Amiral Roussin,930.0
48.852804604940296_2.293077029857222,Carmine Café,4.0,122,2.0,73 avenue de Suffren,562.0
48.852804604940296_2.293077029857222,142 Crêperie Contemporaine,4.5,133,2.0,59 rue Saint-Charles,604.0
48.852804604940296_2.293077029857222,La Tour Eiffel,4.5,2052,,5 avenue Anatole France,627.0
48.852804604940296_2.293077029857222,Le Violon d'Ingres,4.5,121,4.0,135 rue Saint-Dominique,881.0
48.852804604940296_2.293077029857222,Il Sorrentino,4.0,82,3.0,4 rue de Monttessuy,946.0
48.893923963057865_2.39790290594101,Au Boeuf Couronné,4.0,98,3.0,188 avenue Jean Jaurès,787.0
48.893923963057865_2.39790290594101,Bustronome,4.5,22,4.0,2 avenue Kléber,7952.0
48.893923963057865_2.39790290594101,Les Pantins,4.0,7,3.0,6 rue Victor Hugo,324.0
48.893923963057865_2.39790290594101,Courtepaille,4.0,1,,9 avenue du Général Leclerc,21.0
48.893923963057865_2.39790290594101,Philharmonie de Paris,4.5,23,2.0,221 avenue Jean Jaurès,594.0
48.893923963057865_2.39790290594101,Cité des Sciences et de l'Industrie,4.0,119,,30 avenue Corentin Cariou,755.0
48.893923963057865_2.39790290594101,La Peña Festayre,3.5,45,2.0,32 avenue Corentin Cariou,887.0
48.893923963057865_2.39790290594101,Parc de la Villette,4.0,35,,211 avenue Jean Jaurès,499.0
48.893923963057865_2.39790290594101,L'Orange Bleue,4.0,10,2.0,3 rue Magenta,1001.0
48.893923963057865_2.39790290594101,Le Pré en Bulles,4.0,15,2.0,34 rue d'Estienne d'Orves,922.0
48.893923963057865_2.39790290594101,Chez Arnaud,4.5,9,2.0,16 rue Eugene Jumin,813.0
48.893923963057865_2.39790290594101,Aux Arts et Sciences Réunis,4.0,24,2.0,161 avenue Jean Jaurès,1092.0
48.893923963057865_2.39790290594101,Le Réfectoire - Foodtruck,4.5,12,2.0,,2956.0
48.893923963057865_2.39790290594101,La Cité des Enfants,4.5,13,,30 avenue Corentin Cariou,760.0
48.893923963057865_2.39790290594101,Freegan Pony,4.0,14,1.0,Place Auguste Baron,1040.0
48.893923963057865_2.39790290594101,Canal Burger,4.5,3,,36 bis rue Hoche,287.0
48.893923963057865_2.39790290594101,À la Folie,3.5,10,2.0,26 avenue Corentin Cariou,937.0
48.893923963057865_2.39790290594101,Délicieux Montmartre,5.0,4,,82 rue Charles Nodier,446.0
48.893923963057865_2.39790290594101,Vertigo,4.5,3,,104 avenue Jean Lolive,838.0
48.893923963057865_2.39790290594101,Café des Concerts,2.5,32,2.0,213 avenue Jean Jaurès,626.0
48.84702057165222_2.3464982619671075,Le Bistro du Périgord,4.5,377,3.0,71 rue Saint-Jacques,325.0
48.84702057165222_2.3464982619671075,Le Petit Prince de Paris,4.0,222,3.0,12 rue de Lanneau,156.0
48.84702057165222_2.3464982619671075,L'Estrapade,5.0,47,3.0,15 rue de l'Estrapade,248.0
48.84702057165222_2.3464982619671075,Les Papilles,4.5,259,3.0,30 rue Gay-Lussac,448.0
48.84702057165222_2.3464982619671075,Le Petit Pontoise,4.5,152,3.0,9 rue de Pontoise,519.0
48.84702057165222_2.3464982619671075,Petit Saigon,4.5,24,2.0,30 rue Carmes,151.0
48.84702057165222_2.3464982619671075,Restaurant Godjo,4.0,138,2.0,8 rue de l'Ecole Polytechnique,130.0
48.84702057165222_2.3464982619671075,Au Doux Raisin,4.5,50,3.0,29 rue Descartes,231.0
48.84702057165222_2.3464982619671075,La Tireuse,4.5,28,2.0,18 Rue Laplace,61.0
48.84702057165222_2.3464982619671075,Au Père Louis,4.0,268,2.0,38 rue Monsieur le Prince,499.0
48.84702057165222_2.3464982619671075,L'Avant Comptoir,4.5,656,2.0,3 carrefour de l'Odéon,788.0
48.84702057165222_2.3464982619671075,Quartier Latin,4.5,16,2.0,1 Rue Mouffetard,297.0
48.84702057165222_2.3464982619671075,Le Coupe-Chou,4.0,123,3.0,11 rue de Lanneau,158.0
48.84702057165222_2.3464982619671075,Ciasa Mia,4.5,16,3.0,19 Rue Laplace,54.0
48.84702057165222_2.3464982619671075,La Truffière,4.0,76,4.0,4 rue Blainville,330.0
48.84702057165222_2.3464982619671075,Jozi Café,5.0,35,2.0,3 rue Valette,105.0
48.84702057165222_2.3464982619671075,Nossa,4.5,35,1.0,1 rue de l'Ecole Polytechnique,129.0
48.84702057165222_2.3464982619671075,Le Porte Pot,4.5,134,2.0,14 rue Boutebrie,510.0
48.84702057165222_2.3464982619671075,Chez Fernand,4.5,230,3.0,9 rue Christine,986.0
48.84702057165222_2.3464982619671075,La Maison du Dim Sum,4.0,45,2.0,4 rue des Fossés Saint Jacques,256.0
48.8750898883217_2.382630407810212,Mensae,4.5,22,3.0,23 rue Mélingue,227.0
48.8750898883217_2.382630407810212,Le Faitout,3.5,43,2.0,23 ave Simon Bolivar,22.0
48.8750898883217_2.382630407810212,Il Posto,4.0,23,2.0,356 rue des Pyrenees,299.0
48.8750898883217_2.382630407810212,Le Jourdain,4.5,24,2.0,101 rue des Couronnes,579.0
48.8750898883217_2.382630407810212,Restaurant Asahi,3.5,22,2.0,56 rue Belleville,211.0
48.8750898883217_2.382630407810212,Chez Yu,4.0,28,2.0,40 rue de Belleville,277.0
48.8750898883217_2.382630407810212,Soya,4.0,176,3.0,20 rue de la Pierre Levée,1201.0
48.8750898883217_2.382630407810212,Le Parc des Buttes Chaumont,4.5,184,,1 rue Botzaris,231.0
48.8750898883217_2.382630407810212,Le Chateaubriand,4.0,261,4.0,129 avenue Parmentier,1051.0
48.8750898883217_2.382630407810212,Le Baratin,4.0,84,3.0,3 rue Jouye Rouve,207.0
48.8750898883217_2.382630407810212,La Brick,5.0,18,2.0,13 Rue Pradier,78.0
48.8750898883217_2.382630407810212,Les Pieds sous la Table,4.5,33,2.0,130 Rue St Maur,959.0
48.8750898883217_2.382630407810212,Zoe Bouillon,4.0,25,2.0,66 Rue Rébeval,121.0
48.8750898883217_2.382630407810212,Les Fabricants,4.0,74,2.0,61 rue Jean-Pierre Timbaud,1043.0
48.8750898883217_2.382630407810212,Lao Siam,3.5,134,2.0,49 rue Belleville,228.0
48.8750898883217_2.382630407810212,Blue Valentine,4.5,29,3.0,13 rue de la Pierre Levée,1244.0
48.8750898883217_2.382630407810212,Le Bichat,4.5,80,2.0,11 rue Bichat,1153.0
48.8750898883217_2.382630407810212,Múkura,4.5,14,2.0,82 rue Rébeval,119.0
48.8750898883217_2.382630407810212,Le Galopin,4.5,39,4.0,34 rue Sainte-Marthe,737.0
48.8750898883217_2.382630407810212,La Maroquinerie,4.5,86,2.0,23 Rue Boyer,1037.0
48.87503465588394_2.359801238597928,Les Enfants Perdus,4.0,133,3.0,9 rue des Recollets,177.0
48.87503465588394_2.359801238597928,Piccoli Cugini,4.0,63,2.0,34 rue des Vinaigriers,258.0
48.87503465588394_2.359801238597928,John Viande,4.5,81,2.0,7bis rue de Paradis,413.0
48.87503465588394_2.359801238597928,Les Vinaigriers,4.5,33,3.0,42 rue des Vinaigriers,224.0
48.87503465588394_2.359801238597928,Holybelly 19,4.5,300,2.0,19 rue Lucien Sampaix,331.0
48.87503465588394_2.359801238597928,Frenchie Restaurant,4.5,244,4.0,5-6 rue du Nil,1197.0
48.87503465588394_2.359801238597928,Siseng,4.5,161,2.0,82 quai de Jemmapes,494.0
48.87503465588394_2.359801238597928,Le Verre Volé,4.0,110,2.0,67 rue Lancry,366.0
48.87503465588394_2.359801238597928,Assanabel,4.5,82,2.0,6 rue Pierre Chausson,510.0
48.87503465588394_2.359801238597928,Holybelly 5,4.5,294,2.0,5 rue Lucien Sampaix,446.0
48.87503465588394_2.359801238597928,Café A,3.0,78,2.0,148 rue du faubourg Saint-Martin,42.0
48.87503465588394_2.359801238597928,Le 52,4.5,58,3.0,52 rue du Faubourg Saint-Denis,536.0
48.87503465588394_2.359801238597928,Fric-Frac,4.5,33,2.0,79 quai de Valmy,422.0
48.87503465588394_2.359801238597928,La Maison Bleue,4.5,43,3.0,7 place Franz Liszt,740.0
48.87503465588394_2.359801238597928,La Chambre aux Oiseaux,4.0,94,2.0,48 rue Bichat,367.0
48.87503465588394_2.359801238597928,L'Atmosphère,3.5,46,2.0,49 rue Lucien Sampaix,212.0
48.87503465588394_2.359801238597928,Bang,3.5,28,3.0,112 quai de Jemmapes,267.0
48.87503465588394_2.359801238597928,Chameleon,4.5,41,3.0,70 Rue René Boulanger,668.0
48.87503465588394_2.359801238597928,Sol Semilla,4.0,62,2.0,23 rue des Vinaigriers,325.0
48.87503465588394_2.359801238597928,Restaurant le Robinet d'Or,4.0,40,2.0,7 rue Eugène Varlin,501.0
48.861142162761_2.3677996181077,Au Passage,4.0,125,3.0,1 bis passage Saint Sébastien,40.0
48.861142162761_2.3677996181077,Le Mary Céleste,4.0,147,2.0,1 rue Commines,211.0
48.861142162761_2.3677996181077,Ober Mamma,4.5,307,2.0,107 boulevard Richard Lenoir,397.0
48.861142162761_2.3677996181077,Clown Bar,4.0,73,3.0,114 rue Amelot,275.0
48.861142162761_2.3677996181077,Blend,4.0,78,2.0,1 boulevard des Filles du Calvaire,66.0
48.861142162761_2.3677996181077,Candelaria,4.0,340,2.0,52 rue de Saintonge,343.0
48.861142162761_2.3677996181077,L'îlot,4.5,66,2.0,4 rue de la Corderie,522.0
48.861142162761_2.3677996181077,Chez Janou,4.0,590,2.0,2 rue Roger Verlomme,497.0
48.861142162761_2.3677996181077,Korus,5.0,11,3.0,73 rue Amelot,210.0
48.861142162761_2.3677996181077,L'Aller Retour,4.5,81,3.0,5 rue Charles François Dupuis,579.0
48.861142162761_2.3677996181077,Robert et Louise,4.0,355,3.0,64 rue Vieille du Temple,653.0
48.861142162761_2.3677996181077,Pierre Sang on Gambey,4.5,55,3.0,6 rue Gambey,535.0
48.861142162761_2.3677996181077,Le Temps des Cerises,4.5,375,3.0,31 rue de la Cerisaie,989.0
48.861142162761_2.3677996181077,Pierre Sang,4.5,160,3.0,55 rue Oberkampf,508.0
48.861142162761_2.3677996181077,Clasico Argentino,4.0,61,2.0,56 rue de Saintonge,341.0
48.861142162761_2.3677996181077,Le Bistrot des Vosges,4.5,75,2.0,31 bd Beaumarchais,601.0
48.861142162761_2.3677996181077,Chez Imogène,4.5,106,2.0,25 rue Jean Pierre Timbaud,484.0
48.861142162761_2.3677996181077,Grazie,3.5,92,3.0,91 boulevard Beaumarchais,200.0
48.861142162761_2.3677996181077,Clamato,4.5,98,3.0,80 rue Charonne,1247.0
48.861142162761_2.3677996181077,Pain Vin Fromages,4.5,266,2.0,3 rue Geoffroy-l'Angevin,980.0
48.85154484769_2.3146149516106,Les Antiquaires,4.5,465,3.0,13 rue du Bac,1233.0
48.85154484769_2.3146149516106,La Fontaine de Mars,4.5,340,3.0,129 rue Saint-Dominique,1165.0
48.85154484769_2.3146149516106,Le Petit Cler,4.0,410,2.0,29 rue Cler,907.0
48.85154484769_2.3146149516106,Coutume,4.0,254,2.0,47 rue de Babylone,269.0
48.85154484769_2.3146149516106,L'Arpège,4.0,230,4.0,84 rue de Varenne,499.0
48.85154484769_2.3146149516106,Café de Mars,4.5,132,2.0,11 rue Augereau,1121.0
48.85154484769_2.3146149516106,L'Atelier de Joël Robuchon,4.0,401,4.0,5 rue de Montalembert,1132.0
48.85154484769_2.3146149516106,Les Cocottes,4.0,555,3.0,135 rue Saint Dominique,1189.0
48.85154484769_2.3146149516106,D'Chez Eux,4.5,50,4.0,2 ave de Lowendal,439.0
48.85154484769_2.3146149516106,Le Violon d'Ingres,4.5,121,4.0,135 rue Saint-Dominique,1189.0
48.85154484769_2.3146149516106,Pasco,4.0,75,3.0,74 bd la Tour Maubourg,626.0
48.85154484769_2.3146149516106,L'Ami Jean,4.0,251,4.0,27 rue Malar,1151.0
48.85154484769_2.3146149516106,Le Bosquet,4.0,194,2.0,46 avenue du Bosquet,894.0
48.85154484769_2.3146149516106,Pottoka,4.5,70,3.0,4 rue de l'Exposition,1157.0
48.85154484769_2.3146149516106,Mariette,5.0,45,4.0,24 rue Bosquet,814.0
48.85154484769_2.3146149516106,Le Florimond,4.5,84,3.0,19 avenue de la Motte Picquet,685.0
48.85154484769_2.3146149516106,La Petite Chaise,4.0,75,3.0,36 rue Grenelle,975.0
48.85154484769_2.3146149516106,Musée d’Orsay,4.5,918,,1 rue de la Légion d'Honneur,1251.0
48.85154484769_2.3146149516106,Dong Phat,4.5,91,2.0,10 rue Malar,1192.0
48.85154484769_2.3146149516106,David Toutain,4.5,75,4.0,29 rue Surcouf,1029.0
48.81411442356866_2.39090770483017,Pedra Alta,3.5,14,4.0,64 rue Marcel Cachin,115.0
48.81411442356866_2.39090770483017,Bustronome,4.5,22,4.0,2 avenue Kléber,9633.0
48.81411442356866_2.39090770483017,Al Dabke,4.5,13,2.0,1 bis rue Robespierre,614.0
48.81411442356866_2.39090770483017,Le Libertalia,4.0,12,3.0,6 quai Jean Compagnon,839.0
48.81411442356866_2.39090770483017,Bouche à Oreille,4.5,5,1.0,39 rue Denis Papin,244.0
48.81411442356866_2.39090770483017,New Soul Food,4.5,8,,,2969.0
48.81411442356866_2.39090770483017,King croissant,3.0,2,1.0,30 Boulevard Paul Vaillant Couturier,229.0
48.81411442356866_2.39090770483017,Le Réfectoire - Foodtruck,4.5,12,2.0,,7460.0
48.81411442356866_2.39090770483017,Parc des Cormailles,3.5,3,,Avenue Georges Gosnat,187.0
48.81411442356866_2.39090770483017,Junmai,4.0,7,2.0,44 rue Raspail,654.0
48.81411442356866_2.39090770483017,Boucherie Boudjay et Frères Bbf,4.0,2,,4 Promenée Venise Gosnat,229.0
48.81411442356866_2.39090770483017,Pasqualina,4.5,7,2.0,84 Rue Jean Le Galleu,897.0
48.81411442356866_2.39090770483017,La Pergola,1.5,3,2.0,42 Rue Denis Papin,244.0
48.81411442356866_2.39090770483017,Le Boeuf Limousin,4.0,1,,Promenée Marat,229.0
48.81411442356866_2.39090770483017,Chez Alain,4.5,4,,3 rue Robespierre,621.0
48.81411442356866_2.39090770483017,Le Bistrot Burger,4.0,4,,51 bd Paul-Vaillant Couturier,694.0
48.81411442356866_2.39090770483017,La Tradition de Lisa,3.0,1,,17 Promenée Marat,229.0
48.81411442356866_2.39090770483017,Pasta Pazza,3.5,2,,27 promenée Marat,570.0
48.81411442356866_2.39090770483017,L'Atelier Quai de Seine,3.0,12,3.0,2 rue Jules Vanzuppes,758.0
48.81411442356866_2.39090770483017,Sushi Yaki,4.0,3,2.0,7 bd de Brandebourg,730.0
48.82237977153955_2.4586871266365056,Restaurants Panoramiques de l'hippodrome Paris-Vincennes,5.0,3,,2 Route De la ferme,169.0
48.82237977153955_2.4586871266365056,La Crêperie - La Bolée de Tournant,4.5,12,2.0,47 rue de Paris,903.0
48.82237977153955_2.4586871266365056,Casa Vina,5.0,6,,6 rue Rampon,1238.0
48.82237977153955_2.4586871266365056,La Ferme de Paris,4.0,2,,1 Route du Pesage,925.0
48.82237977153955_2.4586871266365056,Coach jardin,5.0,3,,2 Marie Levasseur,21058.0
48.82237977153955_2.4586871266365056,La Goulue,1.0,1,,17 Quai Gabriel Péri,1069.0
48.82237977153955_2.4586871266365056,La Tajine d'Or,4.0,1,,59 quai de la Marne,731.0
48.82237977153955_2.4586871266365056,Gourmandine La,4.0,1,2.0,28 rue Paris,734.0
48.82237977153955_2.4586871266365056,Le Prestige,3.0,1,,Hippodrome de Vincennes,610.0
48.82237977153955_2.4586871266365056,Flunch,2.0,1,,Centre commercial Val de Fontenay,1056.0
48.82237977153955_2.4586871266365056,Sakura,4.5,2,,145 rue Marechal Leclerc,767.0
48.82237977153955_2.4586871266365056,Le Palais d'Or,3.5,5,,33 Rue de Paris,783.0
48.82237977153955_2.4586871266365056,Vila Real,4.0,1,,272 Rue Mar Leclerc,796.0
48.82237977153955_2.4586871266365056,Évasion Verte,5.0,1,,118 route de la Pyramide,1081.0
48.82237977153955_2.4586871266365056,Sushi One,4.0,1,,262 bis rue Maréchal Leclerc,723.0
48.82237977153955_2.4586871266365056,Arboretum de l'Ecole du Breuil,4.0,1,,Route de la Pyramide,1068.0
48.82237977153955_2.4586871266365056,Pizza Vino,2.0,1,,262 rue Maréchal Leclerc,757.0
48.82237977153955_2.4586871266365056,Chez Yong,2.5,2,,135 rue Marechal Leclerc,697.0
48.82237977153955_2.4586871266365056,Croq'O'Pain,3.0,1,,14 place Montgolfier,864.0
48.82237977153955_2.4586871266365056,La Toupie enchantée,3.0,1,3.0,40 Avenue Jean d'Estienne d'Orves,905.0
48.8795431_2.3264628,Bar Italia Brasserie,5.0,61,3.0,22 rue Moncey,220.0
48.8795431_2.3264628,Pink Mamma,4.0,404,3.0,20 bis rue de Douai,645.0
48.8795431_2.3264628,L'Epicure,4.5,176,4.0,112 rue du Faubourg Saint-Honoré,1227.0
48.8795431_2.3264628,Shin Jung,4.0,41,2.0,7 rue Clapeyron,263.0
48.8795431_2.3264628,Lazare,4.0,73,3.0,Parvis de la Gare Saint-Lazare,330.0
48.8795431_2.3264628,Al Caratello,4.5,229,2.0,5 rue Audran,936.0
48.8795431_2.3264628,Neva Cuisine,4.5,27,3.0,2 rue de Berne,187.0
48.8795431_2.3264628,Le Percolateur,4.5,18,3.0,20 rue de Turin,226.0
48.8795431_2.3264628,Le Vaisseau Vert,5.0,10,,10 rue de Parme,230.0
48.8795431_2.3264628,Nirvana,4.0,37,2.0,6 rue de Moscou,40.0
48.8795431_2.3264628,Lucette fait des Crêpes,4.5,21,1.0,4 rue de Milan,210.0
48.8795431_2.3264628,La Boîte aux Lettres,5.0,51,3.0,108 rue Lepic,1179.0
48.8795431_2.3264628,Pascade,4.5,80,3.0,14 rue Daunou,1053.0
48.8795431_2.3264628,FLESH,4.0,65,2.0,25 rue de Douai,573.0
48.8795431_2.3264628,Pomze,4.5,96,3.0,109 bd Haussmann,891.0
