latitude,longitude,lat_lon
48.860934,2.375841,48.860934_2.375841
48.83144889260832,2.2412404417991643,48.83144889260832_2.2412404417991643
48.88960028134536,2.362853474915028,48.88960028134536_2.362853474915028
48.8755044846,2.3890327325519,48.8755044846_2.3890327325519
48.8943782,2.3415122,48.8943782_2.3415122
48.8232579,2.2965213,48.8232579_2.2965213
48.85558642847872,2.408762907764669,48.85558642847872_2.408762907764669
48.8583666,2.2744515,48.8583666_2.2744515
48.87428447542072,2.332976511564311,48.87428447542072_2.332976511564311
48.8564337069437,2.379020587761426,48.8564337069437_2.379020587761426
48.848274111398,2.3292413726449,48.848274111398_2.3292413726449
48.86500081847653,2.403980836377493,48.86500081847653_2.403980836377493
48.891213890844654,2.351288666219873,48.891213890844654_2.351288666219873
48.84243457133779,2.2921819612383847,48.84243457133779_2.2921819612383847
48.872089449907,2.3575825989246,48.872089449907_2.3575825989246
48.89859661942376,2.3689722642302518,48.89859661942376_2.3689722642302518
48.87532687671517,2.4241617321968083,48.87532687671517_2.4241617321968083
48.878255397645,2.3452642187476,48.878255397645_2.3452642187476
48.8482070397636,2.2898658737540245,48.8482070397636_2.2898658737540245
48.89088305227546,2.3688579350709915,48.89088305227546_2.3688579350709915
48.871811807816,2.300238981843,48.871811807816_2.300238981843
48.83850740333351,2.278287112712861,48.83850740333351_2.278287112712861
48.862654215631,2.3670325062844,48.862654215631_2.3670325062844
48.83586772099485,2.33798034198275,48.83586772099485_2.33798034198275
48.80896378683884,2.4345204234123234,48.80896378683884_2.4345204234123234
48.85132886434057,2.277785539627075,48.85132886434057_2.277785539627075
48.88667396788626,2.353205569088459,48.88667396788626_2.353205569088459
48.87939826447722,2.333709173337285,48.87939826447722_2.333709173337285
48.848280403628806,2.2373420120857195,48.848280403628806_2.2373420120857195
48.89669238777841,2.338023450388167,48.89669238777841_2.338023450388167
48.85286124871689,2.268483570651513,48.85286124871689_2.268483570651513
48.849259262115,2.3917546141943,48.849259262115_2.3917546141943
48.85386896766491,2.402426162238911,48.85386896766491_2.402426162238911
48.84308531746595,2.320263946784738,48.84308531746595_2.320263946784738
48.8268858430698,2.2723413258790965,48.8268858430698_2.2723413258790965
