empty_slots,free_bikes,latitude,longitude,timestamp
27,4,48.84930687084088,2.417949736118317,2023-12-04T04:49:07.091000Z
14,3,48.881077914129,2.3095492646098,2023-12-04T04:49:08.136000Z
44,4,48.8227639,2.3249313,2023-12-04T04:49:09.728000Z
14,9,48.83629973941847,2.3104464635252953,2023-12-04T04:49:09.017000Z
10,17,48.841486,2.430793,2023-12-04T04:49:09.610000Z
24,26,48.850785261674964,2.2871585190296173,2023-12-04T04:49:08.194000Z
15,9,48.852060203583,2.3017993569374,2023-12-04T04:49:10.096000Z
27,0,48.84369030864,2.3657163977623,2023-12-04T04:49:08.244000Z
22,12,48.850310432924466,2.345015835298588,2023-12-04T04:49:08.989000Z
14,4,48.884146759782,2.341845408082,2023-12-04T04:49:09.817000Z
8,9,48.87397217237368,2.348388757504776,2023-12-04T04:49:08.441000Z
15,20,48.839794573906,2.3826066032052,2023-12-04T04:49:07.698000Z
15,1,48.8867667,2.326228,2023-12-04T04:49:08.737000Z
42,5,48.883474535757,2.326493114233,2023-12-04T04:49:08.475000Z
15,5,48.89104123261663,2.340014585442034,2023-12-04T04:49:08.988000Z
23,4,48.87033205312931,2.388777695596218,2023-12-04T04:49:08.014000Z
19,28,48.839061952159746,2.3499782010912895,2023-12-04T04:49:08.324000Z
23,8,48.844182577315,2.3640366643667,2023-12-04T04:49:08.315000Z
21,4,48.87352990026496,2.303444892168045,2023-12-04T04:49:07.058000Z
12,3,48.86926,2.289918,2023-12-04T04:49:08.971000Z
19,2,48.8258020742942,2.2487989068031315,2023-12-04T04:49:10.141000Z
1,52,48.83671783466264,2.283664085650799,2023-12-04T04:49:10.145000Z
0,0,48.88666162207,2.2843274474144,2023-12-04T04:49:09.606000Z
10,39,48.90782845483013,2.307887971401215,2023-12-04T04:49:07.198000Z
13,23,48.833218027457846,2.2677567601203923,2023-12-04T04:49:08.789000Z
29,12,48.92034156960326,2.3438543826341625,2023-12-04T04:49:08.433000Z
20,16,48.89587780769155,2.3226776719093327,2023-12-04T04:49:09.532000Z
13,18,48.85345855607243,2.3772463581947094,2023-12-04T04:49:07.731000Z
21,5,48.8703459,2.3842214,2023-12-04T04:49:09.964000Z
7,6,48.876156054271,2.3609149083206,2023-12-04T04:49:09.813000Z
17,16,48.844867319554,2.3825789350545,2023-12-04T04:49:07.440000Z
5,19,48.90245471981591,2.3128929734230046,2023-12-04T04:49:08.122000Z
36,8,48.874330377560476,2.3621229082345963,2023-12-04T04:49:09.215000Z
24,10,48.823316,2.354336,2023-12-04T04:49:09.228000Z
47,2,48.8984179,2.2791311,2023-12-04T04:49:08.128000Z
11,17,48.84487893836502,2.2905756533145905,2023-12-04T04:49:07.358000Z
19,11,48.82890454823947,2.31648076325655,2023-12-04T04:49:09.016000Z
25,3,48.8525288,2.4877332,2023-12-04T04:49:08.779000Z
18,13,48.858942986179,2.3314182047146,2023-12-04T04:49:09.434000Z
20,31,48.832294,2.3674523,2023-12-04T04:49:09.019000Z
21,7,48.83484585882868,2.2479459643363957,2023-12-04T04:49:07.511000Z
14,4,48.84274150283194,2.335021197795868,2023-12-04T04:49:08.872000Z
24,11,48.8354337,2.4077132,2023-12-04T04:49:09.039000Z
9,48,48.83868901709515,2.2818081825971603,2023-12-04T04:49:08.213000Z
24,7,48.87660391892763,2.404769691129476,2023-12-04T04:49:07.330000Z
10,8,48.8694370761222,2.40539657537972,2023-12-04T04:49:07.553000Z
39,0,48.876327,2.3585464,2023-12-04T04:49:09.805000Z
48,7,48.897488,2.343996,2023-12-04T04:49:08.649000Z
10,24,48.83094844846017,2.37965351592796,2023-12-04T04:49:08.458000Z
10,13,48.850188262662,2.3275961726904,2023-12-04T04:49:07.359000Z
2,28,48.946504,2.2496396,2023-12-04T04:49:07.351000Z
44,9,48.85023459321703,2.3303819820284843,2023-12-04T04:49:07.318000Z
36,25,48.83959442800459,2.3010657727718353,2023-12-04T04:49:07.952000Z
10,12,48.884432270368,2.2608044743538,2023-12-04T04:49:08.320000Z
9,9,48.8862524447104,2.3689296841621403,2023-12-04T04:49:07.771000Z
8,11,48.87068263384462,2.398959602331646,2023-12-04T04:49:08.733000Z
33,5,48.85493692155721,2.436049282550812,2023-12-04T04:49:08.793000Z
13,18,48.92540695835961,2.3644426837563515,2023-12-04T04:49:08.695000Z
5,33,48.8563358,2.3829901,2023-12-04T04:49:07.629000Z
9,12,48.898708366365064,2.3295360803604126,2023-12-04T04:49:07.670000Z
33,10,48.885263,2.298286,2023-12-04T04:49:07.609000Z
19,2,48.857992591527,2.3469167947769,2023-12-04T04:49:09.218000Z
20,4,48.8731167,2.3593052,2023-12-04T04:49:07.398000Z
12,8,48.85249172181667,2.462034523487091,2023-12-04T04:49:07.942000Z
17,2,48.82650293311,2.3092747998272,2023-12-04T04:49:10.093000Z
4,19,48.90636459217474,2.2835066914558415,2023-12-04T04:49:09.199000Z
7,19,48.8222334178559,2.4215328320860863,2023-12-04T04:49:09.691000Z
11,10,48.878249,2.341181,2023-12-04T04:49:08.717000Z
16,8,48.87979886049996,2.374839261174202,2023-12-04T04:49:09.916000Z
20,5,48.877532084130166,2.294512536052928,2023-12-04T04:49:09.544000Z
13,7,48.84749841771691,2.26848387135299,2023-12-04T04:49:08.918000Z
11,13,48.88753640381415,2.334307730197907,2023-12-04T04:49:08.321000Z
13,11,48.84576261454011,2.2369650006294255,2023-12-04T04:49:09.854000Z
10,11,48.890404028589806,2.270106375217438,2023-12-04T04:49:09.380000Z
23,3,48.883769733273496,2.29858466343129,2023-12-04T04:49:08.466000Z
4,31,48.892939296937605,2.3445510864257812,2023-12-04T04:49:09.556000Z
21,7,48.8862074,2.3206239,2023-12-04T04:49:07.428000Z
11,4,48.8691543609174,2.40932246879487,2023-12-04T04:49:09.204000Z
28,4,48.871815737396,2.3372015478451,2023-12-04T04:49:07.633000Z
9,53,48.829654975522,2.2638675570488,2023-12-04T04:49:07.288000Z
14,24,48.86254398506782,2.403290458023548,2023-12-04T04:49:08.225000Z
15,6,48.844974,2.287283,2023-12-04T04:49:08.160000Z
37,4,48.8756045,2.3995549,2023-12-04T04:49:09.237000Z
12,9,48.852297362582,2.3414132371545,2023-12-04T04:49:08.156000Z
23,6,48.89659571178903,2.384599149227142,2023-12-04T04:49:07.525000Z
25,14,48.8202823,2.473775,2023-12-04T04:49:08.148000Z
9,10,48.89383909781389,2.325953990221024,2023-12-04T04:49:08.397000Z
0,16,48.8099849920804,2.4580853059887886,2023-12-04T04:49:08.700000Z
6,5,48.87701838803332,2.3513179644942284,2023-12-04T04:49:08.474000Z
22,1,48.820864559770676,2.291113436222077,2023-12-04T04:49:09.136000Z
30,11,48.860934,2.375841,2023-12-04T04:49:08.992000Z
0,22,48.831448892608314,2.2412404417991643,2023-12-04T04:49:07.577000Z
23,23,48.88960028134536,2.3628534749150276,2023-12-04T04:49:07.200000Z
3,16,48.8755044846,2.3890327325519,2023-12-04T04:49:07.558000Z
24,14,48.8943782,2.3415122,2023-12-04T04:49:07.848000Z
36,10,48.8232579,2.2965213,2023-12-04T04:49:07.298000Z
21,3,48.85558642847872,2.408762907764669,2023-12-04T04:49:08.499000Z
14,9,48.8583666,2.2744515,2023-12-04T04:49:09.849000Z
13,11,48.87428447542072,2.332976511564311,2023-12-04T04:49:08.195000Z
25,11,48.856433706943704,2.379020587761426,2023-12-04T04:49:07.408000Z
31,4,48.848274111398,2.3292413726449,2023-12-04T04:49:09.996000Z
9,6,48.86500081847653,2.403980836377493,2023-12-04T04:49:08.706000Z
27,7,48.891213890844654,2.351288666219873,2023-12-04T04:49:09.555000Z
13,30,48.84243457133779,2.2921819612383847,2023-12-04T04:49:09.906000Z
13,4,48.872089449907,2.3575825989246,2023-12-04T04:49:07.463000Z
33,20,48.89859661942376,2.3689722642302513,2023-12-04T04:49:09.561000Z
19,8,48.87532687671517,2.4241617321968083,2023-12-04T04:49:09.624000Z
21,9,48.878255397645,2.3452642187476,2023-12-04T04:49:07.360000Z
29,22,48.8482070397636,2.2898658737540245,2023-12-04T04:49:07.575000Z
19,4,48.89088305227546,2.3688579350709915,2023-12-04T04:49:08.003000Z
25,0,48.871811807816,2.300238981843,2023-12-04T04:49:08.133000Z
4,30,48.83850740333351,2.2782871127128606,2023-12-04T04:49:09.516000Z
16,5,48.862654215631,2.3670325062844,2023-12-04T04:49:07.462000Z
13,2,48.83586772099485,2.33798034198275,2023-12-04T04:49:07.692000Z
6,15,48.80896378683884,2.4345204234123234,2023-12-04T04:49:08.440000Z
26,18,48.85132886434057,2.277785539627075,2023-12-04T04:49:08.432000Z
20,12,48.88667396788626,2.353205569088459,2023-12-04T04:49:07.423000Z
10,7,48.87939826447722,2.333709173337285,2023-12-04T04:49:08.029000Z
15,12,48.848280403628806,2.2373420120857195,2023-12-04T04:49:07.380000Z
25,8,48.89669238777841,2.338023450388167,2023-12-04T04:49:07.978000Z
60,1,48.85286124871689,2.268483570651513,2023-12-04T04:49:07.954000Z
36,7,48.849259262115,2.3917546141943,2023-12-04T04:49:08.860000Z
16,6,48.85386896766491,2.402426162238911,2023-12-04T04:49:08.680000Z
14,3,48.84308531746595,2.320263946784738,2023-12-04T04:49:10.012000Z
9,13,48.826885843069796,2.2723413258790965,2023-12-04T04:49:08.873000Z
5,22,48.89034054052266,2.2920683026313786,2023-12-04T04:49:09.073000Z
5,13,48.85714001395299,2.4043509364128113,2023-12-04T04:49:09.586000Z
29,0,48.875352455985,2.2964416444302,2023-12-04T04:49:07.103000Z
25,8,48.870948218595,2.3612049221992,2023-12-04T04:49:07.110000Z
24,2,48.879960700846226,2.321358695626259,2023-12-04T04:49:09.548000Z
11,4,48.85780291711202,2.277500546942199,2023-12-04T04:49:08.818000Z
21,18,48.93554324248177,2.3471488058567047,2023-12-04T04:49:07.573000Z
14,12,48.860089892617,2.344057559967,2023-12-04T04:49:08.753000Z
23,6,48.880423508429,2.3527636751533,2023-12-04T04:49:08.463000Z
15,9,48.859279702476,2.3466217517853,2023-12-04T04:49:08.697000Z
48,15,48.85972615790874,2.325860448181629,2023-12-04T04:49:08.030000Z
9,6,48.868144510482075,2.296149600985935,2023-12-04T04:49:09.669000Z
18,2,48.883601088297,2.3332237824798,2023-12-04T04:49:07.386000Z
30,0,48.784567029674,2.3979035764933,2023-12-04T04:49:08.437000Z
13,7,48.847648620797,2.3902582749724,2023-12-04T04:49:07.519000Z
19,8,48.88109246617963,2.3408224806189537,2023-12-04T04:49:09.561000Z
15,7,48.880955741648,2.3524305148385,2023-12-04T04:49:09.072000Z
33,12,48.887070607581215,2.304111124531457,2023-12-04T04:49:07.851000Z
16,14,48.850735824128805,2.375870111706245,2023-12-04T04:49:08.685000Z
32,9,48.863287291502,2.3869940266013,2023-12-04T04:49:09.588000Z
9,16,48.852575112948415,2.331552766263485,2023-12-04T04:49:08.216000Z
8,12,48.833468517426,2.2858720645308,2023-12-04T04:49:08.302000Z
36,9,48.80956436844049,2.3626908659935,2023-12-04T04:49:09.784000Z
48,1,48.8377016,2.3604946,2023-12-04T04:49:07.682000Z
29,7,48.8569864146289,2.282173218142987,2023-12-04T04:49:07.938000Z
2,42,48.8256423,2.3750226,2023-12-04T04:49:08.337000Z
16,7,48.8561915,2.2152966,2023-12-04T04:49:07.404000Z
34,12,48.84021670922,2.2716060653329,2023-12-04T04:49:07.152000Z
10,2,48.881823370566806,2.3202589899301524,2023-12-04T04:49:07.891000Z
0,19,48.85355351439652,2.3639122769236565,2023-12-04T04:49:07.483000Z
4,23,48.887808570529,2.3000952981763,2023-12-04T04:49:07.770000Z
27,4,48.834254627953,2.317609339387,2023-12-04T04:49:09.501000Z
61,4,48.8418071798797,2.31951002690117,2023-12-04T04:49:09.513000Z
4,11,48.858297001218,2.3237934708595,2023-12-04T04:49:09.435000Z
3,29,48.84954227788459,2.337939441204071,2023-12-04T04:49:09.433000Z
48,11,48.874794994841274,2.366669436984963,2023-12-04T04:49:07.700000Z
0,0,48.828156251575,2.3585135329033,2023-12-04T04:49:07.972000Z
20,7,48.883886063895,2.367198803315,2023-12-04T04:49:09.271000Z
10,31,48.8741908,2.3860039,2023-12-04T04:49:07.443000Z
28,2,48.88104925098552,2.424993216991425,2023-12-04T04:49:08.681000Z
21,1,48.8322649,2.2380413,2023-12-04T04:49:07.908000Z
9,13,48.87649965412676,2.379407362599104,2023-12-04T04:49:09.568000Z
19,12,48.865242333228,2.3516669869423,2023-12-04T04:49:09.275000Z
13,3,48.871446353921,2.3382901058508,2023-12-04T04:49:07.992000Z
41,9,48.82747252522725,2.2784319519996648,2023-12-04T04:49:08.256000Z
12,52,48.840639944296655,2.2780618071556096,2023-12-04T04:49:09.432000Z
18,10,48.866887649978,2.3066755757207,2023-12-04T04:49:07.861000Z
22,14,48.87345073390807,2.320404499769211,2023-12-04T04:49:07.461000Z
56,4,48.8338064,2.4132221,2023-12-04T04:49:07.257000Z
20,38,48.861273016278126,2.309453550914185,2023-12-04T04:49:08.653000Z
8,12,48.89874803977525,2.3645754531025887,2023-12-04T04:49:07.343000Z
31,4,48.882555807626765,2.3497482016682625,2023-12-04T04:49:07.957000Z
28,8,48.834097274832295,2.3087677359581,2023-12-04T04:49:09.211000Z
17,14,48.877321579493575,2.4083782732486725,2023-12-04T04:49:07.683000Z
19,6,48.873802681432146,2.427820265293122,2023-12-04T04:49:07.408000Z
26,3,48.870790980240706,2.3431010171771054,2023-12-04T04:49:09.400000Z
30,10,48.847460641142,2.3126140236855,2023-12-04T04:49:08.277000Z
15,14,48.858256413365815,2.35821794718504,2023-12-04T04:49:09.429000Z
2,25,48.881154,2.358411,2023-12-04T04:49:09.788000Z
27,7,48.86492782016328,2.442958317697048,2023-12-04T04:49:07.716000Z
4,17,48.813810628405,2.5096759200096,2023-12-04T04:49:08.979000Z
18,3,48.8827555,2.3361566,2023-12-04T04:49:07.654000Z
4,17,48.853833463852,2.3685702681541,2023-12-04T04:49:07.403000Z
12,16,48.892511213520656,2.3522228747606277,2023-12-04T04:49:08.251000Z
33,2,48.869495661232,2.3066138139003,2023-12-04T04:49:09.441000Z
4,20,48.891834448210986,2.300144659954865,2023-12-04T04:49:08.364000Z
19,3,48.833206330538864,2.3369108140468597,2023-12-04T04:49:09.807000Z
30,6,48.853899645527,2.3569472506642,2023-12-04T04:49:09.428000Z
47,18,48.839966914994,2.3788625746965,2023-12-04T04:49:08.396000Z
40,5,48.85853523359734,2.4273508787155156,2023-12-04T04:49:07.111000Z
20,7,48.85696177597818,2.40869477391243,2023-12-04T04:49:07.259000Z
25,0,48.820215229662765,2.3234144234418346,2023-12-04T04:49:08.448000Z
15,3,48.88714509078738,2.3325880989432335,2023-12-04T04:49:08.978000Z
18,29,48.86787670551736,2.372705978671471,2023-12-04T04:49:07.559000Z
0,20,48.83476837934194,2.284142297394666,2023-12-04T04:49:07.994000Z
27,3,48.88818698581028,2.316861143151153,2023-12-04T04:49:07.106000Z
14,12,48.89314451997415,2.2888818383216862,2023-12-04T04:49:08.492000Z
31,19,48.903653634661,2.3059353232384,2023-12-04T04:49:10.140000Z
37,13,48.89183721478911,2.335426103165901,2023-12-04T04:49:08.460000Z
1,17,48.84315611111599,2.2831090539693832,2023-12-04T04:49:07.574000Z
3,31,48.8555508,2.3752778,2023-12-04T04:49:08.442000Z
7,16,48.855296898603285,2.339947307565249,2023-12-04T04:49:07.954000Z
8,17,48.866483514509,2.3344334212238,2023-12-04T04:49:07.621000Z
16,7,48.862408335967,2.3113624379039,2023-12-04T04:49:08.458000Z
18,6,48.897918,2.3364872,2023-12-04T04:49:09.166000Z
22,8,48.871611569354755,2.345873080193996,2023-12-04T04:49:09.205000Z
25,2,48.84922568052601,2.4218603968620305,2023-12-04T04:49:09.228000Z
8,23,48.8417762,2.2986539,2023-12-04T04:49:07.278000Z
28,6,48.8568363,2.4780236,2023-12-04T04:49:09.706000Z
9,14,48.8831217743719,2.3863670602440834,2023-12-04T04:49:07.948000Z
17,6,48.82463749337136,2.3678014799952507,2023-12-04T04:49:08.438000Z
17,9,48.93261499331498,2.355954498052597,2023-12-04T04:49:07.102000Z
28,4,48.855603162026,2.39054639062,2023-12-04T04:49:07.699000Z
11,38,48.85242200848887,2.380632497370243,2023-12-04T04:49:08.979000Z
27,6,48.860116109626574,2.280840481911055,2023-12-04T04:49:08.722000Z
10,14,48.84969649427,2.3529685288668,2023-12-04T04:49:07.388000Z
22,11,48.82365543660611,2.3615723848342896,2023-12-04T04:49:07.715000Z
19,14,48.85273792380526,2.429966032505036,2023-12-04T04:49:09.480000Z
2,18,48.8043072,2.4437362,2023-12-04T04:49:07.429000Z
13,18,48.90661553626751,2.389432489871979,2023-12-04T04:49:09.255000Z
21,7,48.868997,2.346925,2023-12-04T04:49:08.970000Z
6,18,48.86826649822326,2.3304839059710503,2023-12-04T04:49:08.232000Z
26,19,48.84021933807409,2.263834191152959,2023-12-04T04:49:07.077000Z
25,9,48.875022,2.370478,2023-12-04T04:49:07.875000Z
16,26,48.851358329771806,2.383823134795429,2023-12-04T04:49:09.197000Z
6,29,48.83637852318147,2.3723404482007027,2023-12-04T04:49:07.084000Z
23,9,48.86860172112996,2.35570102930069,2023-12-04T04:49:09.803000Z
51,6,48.879305,2.362424,2023-12-04T04:49:07.921000Z
37,1,48.87815529789739,2.288518047864942,2023-12-04T04:49:07.623000Z
21,4,48.86803439043193,2.411030612453627,2023-12-04T04:49:07.996000Z
9,27,48.865346269362675,2.310193787964762,2023-12-04T04:49:09.221000Z
23,6,48.873409276267,2.2977904602885,2023-12-04T04:49:09.472000Z
12,5,48.869113,2.332515,2023-12-04T04:49:07.816000Z
21,9,48.87578906564573,2.347289621829987,2023-12-04T04:49:07.324000Z
29,4,48.7769529826096,2.2957214713096623,2023-12-04T04:49:08.339000Z
36,14,48.849686566191,2.3434996604919,2023-12-04T04:49:08.604000Z
7,34,48.850533,2.383756,2023-12-04T04:49:07.819000Z
9,21,48.850908146398,2.342130728066,2023-12-04T04:49:08.639000Z
1,15,48.84970399548416,2.364460788667202,2023-12-04T04:49:08.943000Z
13,17,48.86617395079137,2.3449775576591496,2023-12-04T04:49:09.707000Z
29,12,48.8181645,2.2458109,2023-12-04T04:49:07.730000Z
20,10,48.869517979344,2.3024262188416,2023-12-04T04:49:07.862000Z
29,3,48.846128877747,2.3242672160268,2023-12-04T04:49:08.461000Z
19,14,48.8313878,2.3408563,2023-12-04T04:49:08.002000Z
25,7,48.87661398289084,2.339765690267086,2023-12-04T04:49:09.456000Z
22,4,48.88256264247959,2.3812624812126164,2023-12-04T04:49:09.853000Z
37,2,48.842885590081,2.3244281485677,2023-12-04T04:49:09.603000Z
9,19,48.82255636666729,2.392039597034455,2023-12-04T04:49:07.642000Z
18,4,48.8816985773914,2.2836575657129288,2023-12-04T04:49:07.818000Z
24,4,48.892809461520265,2.4124351143836975,2023-12-04T04:49:08.228000Z
9,19,48.8837796723475,2.376477420330048,2023-12-04T04:49:07.319000Z
30,16,48.84717561492764,2.307052147596786,2023-12-04T04:49:08.312000Z
25,6,48.84009622558849,2.239872515201569,2023-12-04T04:49:09.300000Z
3,20,48.888559314669514,2.2642001509666447,2023-12-04T04:49:07.219000Z
4,14,48.8633762,2.3711327,2023-12-04T04:49:08.187000Z
23,8,48.82758774190948,2.3492151126265526,2023-12-04T04:49:07.369000Z
28,1,48.86338720692607,2.409725748002529,2023-12-04T04:49:08.488000Z
35,16,48.859246959155485,2.386553623578705,2023-12-04T04:49:10.062000Z
7,14,48.856399483950504,2.275240458548069,2023-12-04T04:49:07.071000Z
25,34,48.834131261494,2.4547516554594,2023-12-04T04:49:09.246000Z
30,25,48.83212027074841,2.388618104159832,2023-12-04T04:49:08.838000Z
52,4,48.83328865030686,2.2441747784614567,2023-12-04T04:49:09.285000Z
1,26,48.84107178161383,2.355475388467312,2023-12-04T04:49:07.890000Z
39,13,48.89032998912038,2.319730559929781,2023-12-04T04:49:10.092000Z
8,27,48.89905109950848,2.3365534096956253,2023-12-04T04:49:09.245000Z
20,12,48.82233088973263,2.298571803412886,2023-12-04T04:49:08.303000Z
51,3,48.82479134498032,2.336124926805496,2023-12-04T04:49:08.181000Z
41,24,48.83372354344807,2.386601903271428,2023-12-04T04:49:10.124000Z
40,10,48.82774555743318,2.4183654785156246,2023-12-04T04:49:07.248000Z
22,12,48.850507011842,2.3930755582745,2023-12-04T04:49:07.510000Z
5,8,48.88832421845225,2.353573372638597,2023-12-04T04:49:09.605000Z
7,15,48.82092946051445,2.3563179373741145,2023-12-04T04:49:10.156000Z
24,6,48.938882272105,2.3566243797541,2023-12-04T04:49:08.920000Z
15,33,48.83681733526843,2.3312794080411474,2023-12-04T04:49:07.765000Z
7,17,48.89679827481989,2.2984680533409123,2023-12-04T04:49:07.258000Z
9,12,48.8374688,2.401765,2023-12-04T04:49:07.603000Z
11,15,48.835523812041,2.3025986552238,2023-12-04T04:49:07.584000Z
40,5,48.83780830557548,2.2408381104469304,2023-12-04T04:49:08.478000Z
9,9,48.855580507049,2.3684333673431,2023-12-04T04:49:09.292000Z
21,1,48.78740167690531,2.2278830409049992,2023-12-04T04:49:07.197000Z
15,8,48.87326713758289,2.340753448052758,2023-12-04T04:49:08.929000Z
17,3,48.8622179854695,2.45533436536789,2023-12-04T04:49:07.216000Z
9,40,48.822632,2.377738,2023-12-04T04:49:08.016000Z
21,2,48.88526123395252,2.334559857845307,2023-12-04T04:49:08.454000Z
11,6,48.847040552603,2.4160453677177,2023-12-04T04:49:07.934000Z
2,16,48.8179685,2.4199531,2023-12-04T04:49:07.877000Z
13,9,48.82177227954821,2.313155829906464,2023-12-04T04:49:07.369000Z
30,8,48.82048243838136,2.366832196712494,2023-12-04T04:49:08.752000Z
40,3,48.8950295,2.1957932,2023-12-04T04:49:07.485000Z
18,6,48.857315824799,2.221091687679291,2023-12-04T04:49:09.940000Z
0,0,48.88092225101522,2.271581590175629,2023-12-04T04:49:09.976000Z
26,5,48.87266656122256,2.407912909984589,2023-12-04T04:49:07.982000Z
27,2,48.83453413883994,2.313154547426182,2023-12-04T04:49:09.227000Z
0,0,48.82591155587,2.3602393269539,2023-12-04T04:49:08.177000Z
21,5,48.876356,2.264205,2023-12-04T04:49:07.667000Z
20,30,48.837442,2.440452,2023-12-04T04:49:09.852000Z
12,6,48.87628983900398,2.5006942078471184,2023-12-04T04:49:08.183000Z
15,5,48.87626381919953,2.4562818557024,2023-12-04T04:49:07.464000Z
30,5,48.838751246689455,2.4605489149689674,2023-12-04T04:49:08.012000Z
25,28,48.892777719023975,2.3270335793495183,2023-12-04T04:49:09.758000Z
26,2,48.877870626988,2.3959073424339,2023-12-04T04:49:07.973000Z
8,9,48.877851443502536,2.3396701365709305,2023-12-04T04:49:09.941000Z
7,18,48.874405666217,2.3738072379951,2023-12-04T04:49:08.346000Z
47,10,48.897307310356055,2.40079153681279,2023-12-04T04:49:08.357000Z
0,0,48.883656206899,2.4033531546593,2023-12-04T04:49:08.299000Z
9,6,48.88078819514121,2.324815057218075,2023-12-04T04:49:07.279000Z
28,0,48.826035166059,2.3421768080043,2023-12-04T04:49:08.429000Z
13,29,48.838946417408025,2.3704235663952966,2023-12-04T04:49:09.963000Z
19,20,48.8646605,2.373162,2023-12-04T04:49:10.001000Z
18,12,48.88179064200294,2.4030599377642674,2023-12-04T04:49:08.332000Z
12,6,48.89056394743836,2.4064831843792427,2023-12-04T04:49:09.445000Z
17,7,48.863354122371,2.2864209115505,2023-12-04T04:49:09.166000Z
31,7,48.83507657562064,2.3415737262044938,2023-12-04T04:49:08.298000Z
19,1,48.878113787876,2.32956021945824,2023-12-04T04:49:09.635000Z
26,12,48.84014918546239,2.3044332861900334,2023-12-04T04:49:08.274000Z
32,8,48.86491723343388,2.2926748171448708,2023-12-04T04:49:09.517000Z
37,14,48.833250690537874,2.2765403240919113,2023-12-04T04:49:08.826000Z
16,11,48.879330755297346,2.368448562920093,2023-12-04T04:49:07.527000Z
8,11,48.91405323432864,2.412636950612068,2023-12-04T04:49:08.576000Z
11,9,48.8443415,2.2773844,2023-12-04T04:49:07.942000Z
35,16,48.843839785643,2.3704450240357,2023-12-04T04:49:09.116000Z
19,10,48.84044,2.294867,2023-12-04T04:49:08.828000Z
25,1,48.88126951579429,2.368186041712761,2023-12-04T04:49:08.819000Z
11,26,48.831481874467,2.3567550292319,2023-12-04T04:49:07.342000Z
12,3,48.8736824,2.3960278,2023-12-04T04:49:08.180000Z
28,7,48.90680713698062,2.364541214992642,2023-12-04T04:49:07.618000Z
22,5,48.84682410855,2.3669364675879,2023-12-04T04:49:09.375000Z
55,5,48.831151602964354,2.3438221961259837,2023-12-04T04:49:09.600000Z
7,8,48.816218640260445,2.344226874411106,2023-12-04T04:49:08.433000Z
18,15,48.849269143835926,2.2818631678819656,2023-12-04T04:49:07.297000Z
8,20,48.82631195621006,2.344585955142975,2023-12-04T04:49:07.693000Z
17,3,48.84949749106274,2.4750164151191716,2023-12-04T04:49:08.030000Z
23,14,48.8813072,2.294846,2023-12-04T04:49:08.642000Z
15,2,48.823283932030755,2.3659095168113713,2023-12-04T04:49:07.498000Z
36,10,48.870893,2.353521,2023-12-04T04:49:08.340000Z
17,4,48.87959698690176,2.3887913337477067,2023-12-04T04:49:07.528000Z
11,6,48.86642312020962,2.285863497192411,2023-12-04T04:49:08.771000Z
5,33,48.8600265,2.3710541,2023-12-04T04:49:08.880000Z
21,1,48.872755334614,2.2915497802487,2023-12-04T04:49:09.705000Z
34,5,48.8768345,2.3329067,2023-12-04T04:49:08.806000Z
23,5,48.812107928414775,2.325837314128876,2023-12-04T04:49:07.361000Z
38,30,48.840658921385234,2.3537524044513702,2023-12-04T04:49:08.756000Z
13,11,48.81769977392539,2.260931208729744,2023-12-04T04:49:07.610000Z
0,29,48.88494728765838,2.2677031159400944,2023-12-04T04:49:08.869000Z
15,7,48.86632723374305,2.3711163550615306,2023-12-04T04:49:08.185000Z
29,3,48.841487851079,2.3233232282801,2023-12-04T04:49:07.240000Z
5,13,48.87531563065266,2.3229019716382027,2023-12-04T04:49:07.770000Z
22,7,48.82714055843935,2.234234511852265,2023-12-04T04:49:08.732000Z
24,6,48.82537611802588,2.287235018058929,2023-12-04T04:49:08.018000Z
3,19,48.78599652305309,2.329955510795116,2023-12-04T04:49:09.739000Z
8,39,48.83767682233156,2.295586926020252,2023-12-04T04:49:08.771000Z
25,4,48.864273423741956,2.435784414410591,2023-12-04T04:49:07.570000Z
9,15,48.80108159069614,2.402097210288048,2023-12-04T04:49:08.135000Z
35,6,48.85258670812,2.2629252456151954,2023-12-04T04:49:08.758000Z
39,5,48.84797660373612,2.2966245196598805,2023-12-04T04:49:08.993000Z
11,20,48.822698842979,2.2686498274964,2023-12-04T04:49:08.690000Z
30,0,48.875443870736,2.2938242935036,2023-12-04T04:49:07.849000Z
5,15,48.84245,2.23989,2023-12-04T04:49:07.291000Z
12,33,48.867937,2.377885,2023-12-04T04:49:08.963000Z
5,41,48.82494563758295,2.388566136360169,2023-12-04T04:49:08.905000Z
28,6,48.790844603480856,2.2871455930319455,2023-12-04T04:49:08.464000Z
13,23,48.841795009027,2.3767850184816,2023-12-04T04:49:09.074000Z
27,1,48.87287120589831,2.3542150855064397,2023-12-04T04:49:07.449000Z
8,3,48.82900222785569,2.301431038163409,2023-12-04T04:49:09.378000Z
59,9,48.870406028483,2.323243509808,2023-12-04T04:49:09.759000Z
39,6,48.865709343796,2.3652737250724,2023-12-04T04:49:07.641000Z
19,0,48.85398448133697,2.41208288897222,2023-12-04T04:49:09.585000Z
34,6,48.830764,2.252024,2023-12-04T04:49:09.257000Z
3,20,48.850458009188,2.3524542754922,2023-12-04T04:49:09.060000Z
25,0,48.815007,2.328318,2023-12-04T04:49:09.779000Z
